date,site_id,day_of_week,week_number,month,is_holiday_period,forecast_demand,actual_demand,transactions_or_jobs_completed,scheduled_hours,actual_hours_worked,overtime_hours,agency_hours,absence_hours,service_level_score,customer_wait_time_or_delay_index,labour_cost_gbp,agency_cost_gbp,overtime_cost_gbp
2024-04-17,16,2,16,4,0,142.9,142.4,533,12.6,11.9,0.0,0.0,0.7,0.926,4.0,1198.83,0.0,0.0
2024-04-18,16,3,16,4,0,146.5,147.4,566,12.5,12.0,0.0,0.0,0.5,0.958,1.6,1241.04,0.0,0.0
2024-04-19,16,4,16,4,0,167.9,170.4,514,11.5,11.1,0.0,0.0,0.4,0.814,4.2,1180.49,0.0,0.0
2024-04-20,16,5,16,4,0,195.8,205.3,529,13.8,13.8,0.6,0.0,0.6,0.744,8.6,1399.45,0.0,83.06
2024-04-21,16,6,16,4,0,174.3,177.4,607,12.0,12.1,0.7,0.0,0.6,0.764,6.8,1237.32,0.0,102.68
2024-04-22,16,0,17,4,0,117.5,122.1,387,9.4,9.0,0.0,0.0,0.4,0.884,4.4,991.5,0.0,0.0
2024-04-23,16,1,17,4,0,130.5,129.6,469,11.0,10.5,0.0,0.0,0.5,0.95,2.3,1134.64,0.0,0.0
2024-04-24,16,2,17,4,0,127.6,126.4,527,10.3,9.8,0.0,0.0,0.5,0.894,2.5,1060.76,0.0,0.0
2024-04-25,16,3,17,4,0,129.7,128.8,411,10.2,9.7,0.0,0.0,0.5,0.834,5.8,1044.63,0.0,0.0
2024-04-26,16,4,17,4,0,156.7,149.0,571,10.5,9.9,0.0,0.0,0.6,0.75,6.5,1027.0,0.0,0.0
2024-04-27,16,5,17,4,0,206.2,202.1,588,14.3,14.1,0.5,0.0,0.7,0.774,5.5,1428.8,0.0,68.55
2024-04-28,16,6,17,4,0,190.1,192.1,816,13.9,13.6,0.3,0.0,0.6,0.752,6.9,1395.94,0.0,44.63
2024-04-29,16,0,18,4,0,130.4,131.1,345,11.5,11.1,0.0,0.0,0.4,0.93,4.0,1208.31,0.0,0.0
2024-04-30,16,1,18,4,0,112.1,109.5,398,8.5,8.1,0.0,0.0,0.4,0.835,5.1,854.06,0.0,0.0
2024-05-01,16,2,18,5,0,129.1,125.3,349,10.3,10.3,0.0,0.4,0.4,0.904,4.8,1093.78,62.85,0.0
2024-05-02,16,3,18,5,0,135.3,133.9,356,11.1,10.7,0.0,0.0,0.4,0.906,2.9,1149.0,0.0,0.0
2024-05-03,16,4,18,5,0,150.0,144.1,550,11.2,11.5,0.0,0.7,0.4,0.877,3.6,1264.09,110.84,0.0
2024-05-04,16,5,18,5,0,180.4,182.0,760,13.9,13.9,0.0,0.7,0.7,0.878,4.2,1501.18,119.77,0.0
2024-05-05,16,6,18,5,0,183.8,175.7,644,12.2,12.0,0.3,0.0,0.5,0.707,7.6,1257.66,0.0,42.54
2024-05-06,16,0,19,5,0,127.5,127.2,551,9.8,9.5,0.0,0.0,0.3,0.84,4.5,1030.98,0.0,0.0
2024-05-07,16,1,19,5,0,127.9,132.9,337,11.5,11.1,0.0,0.0,0.4,0.933,3.1,1135.29,0.0,0.0
2024-05-08,16,2,19,5,0,135.2,135.1,476,11.2,10.8,0.0,0.0,0.4,0.907,4.2,1090.81,0.0,0.0
2024-05-09,16,3,19,5,0,125.6,120.8,409,10.4,10.0,0.0,0.0,0.4,0.92,3.2,1074.13,0.0,0.0
2024-05-10,16,4,19,5,0,169.3,161.7,555,11.5,10.9,0.0,0.0,0.6,0.745,6.5,1089.96,0.0,0.0
2024-05-11,16,5,19,5,0,184.4,182.3,729,13.8,13.1,0.0,0.0,0.7,0.863,3.6,1329.68,0.0,0.0
2024-05-12,16,6,19,5,0,176.6,170.9,714,12.8,12.3,0.3,0.0,0.8,0.698,7.8,1304.91,0.0,45.01
2024-05-13,16,0,20,5,0,123.7,120.1,354,10.6,10.9,0.0,0.7,0.4,0.96,1.1,1129.23,106.09,0.0
2024-05-14,16,1,20,5,0,114.6,119.5,316,10.0,9.7,0.0,0.0,0.3,0.904,1.8,1050.89,0.0,0.0
2024-05-15,16,2,20,5,0,123.1,119.6,412,10.4,9.9,0.0,0.0,0.5,0.947,4.2,1015.77,0.0,0.0
2024-05-16,16,3,20,5,0,130.5,131.1,334,10.3,9.8,0.0,0.0,0.5,0.884,4.4,1051.64,0.0,0.0
2024-05-17,16,4,20,5,0,172.5,179.3,480,13.6,13.0,0.0,0.0,0.6,0.899,2.3,1392.6,0.0,0.0
2024-05-18,16,5,20,5,0,213.6,203.6,556,16.3,16.3,0.0,0.8,0.8,0.96,3.4,1706.21,119.89,0.0
2024-05-19,16,6,20,5,0,162.0,168.4,475,13.0,13.2,0.0,0.6,0.4,0.897,3.0,1349.56,86.58,0.0
2024-05-20,16,0,21,5,0,128.2,132.1,366,11.8,11.4,0.0,0.0,0.4,0.934,3.2,1248.88,0.0,0.0
2024-05-21,16,1,21,5,0,120.7,120.6,345,9.9,9.4,0.0,0.0,0.5,0.882,4.0,940.05,0.0,0.0
2024-05-22,16,2,21,5,0,139.6,142.8,480,11.1,10.6,0.0,0.0,0.5,0.897,3.4,1134.89,0.0,0.0
2024-05-23,16,3,21,5,0,149.0,142.0,527,11.2,10.6,0.0,0.0,0.6,0.87,5.9,1074.99,0.0,0.0
2024-05-24,16,4,21,5,0,170.8,167.2,566,12.4,11.7,0.0,0.0,0.7,0.742,7.1,1215.51,0.0,0.0
2024-05-25,16,5,21,5,0,197.7,197.5,571,16.3,15.4,0.0,0.0,0.9,0.854,5.0,1565.82,0.0,0.0
2024-05-26,16,6,21,5,0,196.0,203.5,620,15.0,14.7,0.4,0.0,0.7,0.772,6.7,1532.82,0.0,60.12
2024-05-27,16,0,22,5,0,138.0,131.8,444,11.8,11.4,0.0,0.0,0.4,0.908,4.2,1227.27,0.0,0.0
2024-05-28,16,1,22,5,0,120.6,118.7,369,10.5,10.1,0.0,0.0,0.4,0.905,2.3,1040.76,0.0,0.0
2024-05-29,16,2,22,5,0,122.1,123.7,332,11.0,10.6,0.0,0.0,0.4,0.948,3.8,1104.01,0.0,0.0
2024-05-30,16,3,22,5,0,133.7,136.9,397,10.9,10.5,0.0,0.0,0.4,0.904,3.2,1094.37,0.0,0.0
2024-05-31,16,4,22,5,0,157.4,157.0,582,13.0,12.3,0.0,0.0,0.7,0.905,2.7,1244.25,0.0,0.0
2024-06-01,16,5,22,6,0,199.4,199.2,747,14.8,14.4,0.5,0.0,0.9,0.744,6.3,1477.09,0.0,76.35
2024-06-02,16,6,22,6,0,183.2,183.3,644,12.9,12.7,0.4,0.0,0.6,0.728,7.6,1392.15,0.0,63.51
2024-06-03,16,0,23,6,0,117.4,116.5,360,9.1,8.6,0.0,0.0,0.5,0.897,2.1,908.94,0.0,0.0
2024-06-04,16,1,23,6,0,128.1,131.1,444,11.2,11.1,0.0,0.5,0.6,0.936,2.6,1150.03,80.41,0.0
2024-06-05,16,2,23,6,0,124.8,129.6,554,10.8,10.2,0.0,0.0,0.6,0.905,2.9,1037.14,0.0,0.0
2024-06-06,16,3,23,6,0,133.9,132.5,471,11.0,10.5,0.0,0.0,0.5,0.898,3.0,1049.6,0.0,0.0
2024-06-07,16,4,23,6,0,149.9,147.0,496,12.2,11.5,0.0,0.0,0.7,0.853,3.0,1261.33,0.0,0.0
2024-06-08,16,5,23,6,0,213.5,212.1,877,16.6,16.6,0.0,0.9,0.9,0.859,4.2,1788.79,143.21,0.0
2024-06-09,16,6,23,6,0,171.5,171.1,643,13.1,12.4,0.0,0.0,0.7,0.815,5.0,1315.55,0.0,0.0
2024-06-10,16,0,24,6,0,131.3,137.2,521,11.8,11.3,0.0,0.0,0.5,0.94,2.2,1136.81,0.0,0.0
2024-06-11,16,1,24,6,0,132.7,130.9,455,10.4,9.9,0.0,0.0,0.5,0.841,4.8,990.27,0.0,0.0
2024-06-12,16,2,24,6,0,125.8,132.0,514,10.6,10.2,0.0,0.0,0.4,0.894,2.8,1030.77,0.0,0.0
2024-06-13,16,3,24,6,0,144.6,142.4,616,11.8,11.2,0.0,0.0,0.6,0.833,3.9,1119.28,0.0,0.0
2024-06-14,16,4,24,6,0,164.2,157.0,654,11.7,11.2,0.0,0.0,0.5,0.818,5.5,1221.63,0.0,0.0
2024-06-15,16,5,24,6,0,182.3,182.3,539,13.2,13.2,0.4,0.0,0.4,0.722,7.5,1325.65,0.0,58.83
2024-06-16,16,6,24,6,0,189.4,186.8,774,13.7,13.5,0.4,0.0,0.6,0.749,7.2,1375.3,0.0,59.41
2024-06-17,16,0,25,6,0,136.8,142.3,611,11.9,11.3,0.0,0.0,0.6,0.958,2.1,1159.08,0.0,0.0
2024-06-18,16,1,25,6,0,127.5,130.8,519,11.2,11.2,0.0,0.4,0.4,0.917,2.0,1132.26,57.03,0.0
2024-06-19,16,2,25,6,0,127.4,127.4,401,10.4,10.1,0.0,0.0,0.3,0.859,4.3,1055.24,0.0,0.0
2024-06-20,16,3,25,6,0,141.7,141.4,462,12.4,11.9,0.0,0.0,0.5,0.955,3.6,1273.16,0.0,0.0
2024-06-21,16,4,25,6,0,172.8,171.9,453,12.9,12.2,0.0,0.0,0.7,0.831,3.8,1242.71,0.0,0.0
2024-06-22,16,5,25,6,0,180.6,176.3,772,13.2,12.8,0.2,0.0,0.6,0.698,6.0,1318.34,0.0,29.77
2024-06-23,16,6,25,6,0,168.8,175.0,467,14.1,13.6,0.0,0.0,0.5,0.9,2.0,1387.37,0.0,0.0
2024-06-24,16,0,26,6,0,134.5,132.5,565,10.9,10.3,0.0,0.0,0.6,0.832,2.9,1121.04,0.0,0.0
2024-06-25,16,1,26,6,0,117.4,115.1,298,9.3,9.2,0.0,0.3,0.4,0.92,4.0,999.27,50.94,0.0
2024-06-26,16,2,26,6,0,144.1,143.0,565,12.3,11.9,0.0,0.0,0.4,0.931,3.4,1264.55,0.0,0.0
2024-06-27,16,3,26,6,0,130.8,124.5,421,10.1,9.8,0.0,0.3,0.6,0.91,2.8,1057.72,51.44,0.0
2024-06-28,16,4,26,6,0,149.2,150.8,576,11.1,10.7,0.0,0.0,0.4,0.74,7.3,1159.44,0.0,0.0
2024-06-29,16,5,26,6,0,206.5,214.6,637,14.8,15.1,0.9,0.0,0.6,0.747,7.8,1578.99,0.0,135.06
2024-06-30,16,6,26,6,0,165.2,171.5,477,12.2,12.0,0.3,0.0,0.5,0.754,4.8,1289.45,0.0,44.77
2024-07-01,16,0,27,7,0,135.2,140.2,352,11.2,10.7,0.0,0.0,0.5,0.887,2.5,1083.23,0.0,0.0
2024-07-02,16,1,27,7,0,133.0,130.7,558,10.8,10.8,0.0,0.4,0.4,0.921,2.6,1177.39,62.07,0.0
2024-07-03,16,2,27,7,0,161.0,167.2,443,13.8,13.1,0.0,0.0,0.7,0.842,6.1,1401.56,0.0,0.0
2024-07-04,16,3,27,7,0,160.4,160.9,416,12.4,11.7,0.0,0.0,0.7,0.883,5.0,1238.04,0.0,0.0
2024-07-05,16,4,27,7,0,162.7,165.7,593,11.7,11.3,0.0,0.0,0.4,0.739,8.6,1160.57,0.0,0.0
2024-07-06,16,5,27,7,0,213.4,222.2,741,15.9,16.0,0.7,0.0,0.6,0.746,8.2,1699.87,0.0,108.65
2024-07-07,16,6,27,7,0,208.7,209.0,936,17.1,17.3,0.0,0.8,0.6,0.947,1.8,1846.03,126.3,0.0
2024-07-08,16,0,28,7,0,158.5,159.2,682,14.0,13.5,0.0,0.0,0.5,0.941,1.9,1428.63,0.0,0.0
2024-07-09,16,1,28,7,0,139.4,141.3,440,12.3,11.7,0.0,0.0,0.6,0.956,1.6,1178.87,0.0,0.0
2024-07-10,16,2,28,7,0,169.4,171.1,581,13.5,12.9,0.0,0.0,0.6,0.903,5.0,1416.23,0.0,0.0
2024-07-11,16,3,28,7,0,147.0,152.9,548,12.6,12.1,0.0,0.0,0.5,0.892,2.8,1235.07,0.0,0.0
2024-07-12,16,4,28,7,0,168.0,175.3,535,13.7,13.0,0.0,0.0,0.7,0.85,5.6,1356.81,0.0,0.0
2024-07-13,16,5,28,7,0,229.1,238.5,888,17.0,16.7,0.3,0.0,0.6,0.704,8.6,1756.04,0.0,47.06
2024-07-14,16,6,28,7,0,216.2,218.6,802,17.1,16.3,0.0,0.0,0.8,0.823,5.6,1726.13,0.0,0.0
2024-07-15,16,0,29,7,1,160.4,164.1,429,13.0,12.5,0.0,0.0,0.5,0.809,4.1,1257.8,0.0,0.0
2024-07-16,16,1,29,7,1,183.3,190.7,584,16.8,16.2,0.0,0.0,0.6,0.911,3.5,1727.57,0.0,0.0
2024-07-17,16,2,29,7,1,199.7,208.9,804,18.0,18.2,0.0,0.8,0.6,0.915,3.6,1934.3,130.71,0.0
2024-07-18,16,3,29,7,1,205.7,208.6,811,18.1,17.1,0.0,0.0,1.0,0.912,3.8,1789.22,0.0,0.0
2024-07-19,16,4,29,7,1,257.8,250.3,962,19.3,18.4,0.0,0.0,0.9,0.784,5.0,1897.06,0.0,0.0
2024-07-20,16,5,29,7,1,290.7,298.3,906,22.1,21.6,0.7,0.0,1.2,0.706,6.4,2336.75,0.0,109.04
2024-07-21,16,6,29,7,1,261.0,254.7,782,18.2,17.9,0.5,0.0,0.8,0.684,7.8,1795.21,0.0,70.71
2024-07-22,16,0,30,7,1,163.7,162.0,666,13.5,13.1,0.0,0.0,0.4,0.933,2.0,1343.91,0.0,0.0
2024-07-23,16,1,30,7,1,160.3,167.3,421,14.8,14.3,0.0,0.0,0.5,0.937,2.4,1430.82,0.0,0.0
2024-07-24,16,2,30,7,1,195.0,188.4,815,14.6,13.8,0.0,0.0,0.8,0.792,5.4,1491.43,0.0,0.0
2024-07-25,16,3,30,7,1,212.0,213.8,920,18.5,17.6,0.0,0.0,0.9,0.913,2.2,1814.61,0.0,0.0
2024-07-26,16,4,30,7,1,210.9,206.9,533,15.8,15.6,0.0,0.5,0.7,0.855,3.6,1664.86,80.32,0.0
2024-07-27,16,5,30,7,1,274.3,273.4,816,19.4,19.0,0.7,0.0,1.1,0.703,5.0,2078.72,0.0,114.63
2024-07-28,16,6,30,7,1,242.5,242.4,786,16.3,16.8,0.9,0.5,0.9,0.678,9.2,1695.2,76.11,133.32
2024-07-29,16,0,31,7,1,208.1,210.5,629,16.2,15.5,0.0,0.0,0.7,0.785,5.9,1618.28,0.0,0.0
2024-07-30,16,1,31,7,1,185.8,182.8,750,15.6,15.1,0.0,0.0,0.5,0.936,3.0,1551.76,0.0,0.0
2024-07-31,16,2,31,7,1,178.2,179.1,787,16.0,15.3,0.0,0.0,0.7,0.904,2.5,1531.54,0.0,0.0
2024-08-01,16,3,31,8,1,205.5,197.7,542,16.5,15.5,0.0,0.0,1.0,0.943,4.2,1673.77,0.0,0.0
2024-08-02,16,4,31,8,1,202.6,211.9,608,15.4,15.3,0.4,0.0,0.5,0.758,6.3,1612.12,0.0,56.93
2024-08-03,16,5,31,8,1,283.5,282.3,1165,22.5,21.4,0.0,0.0,1.1,0.789,6.5,2234.69,0.0,0.0
2024-08-04,16,6,31,8,1,275.9,280.2,1052,20.5,19.7,0.3,0.0,1.1,0.689,6.0,2161.3,0.0,48.89
2024-08-05,16,0,32,8,1,182.9,185.1,718,14.9,14.4,0.0,0.0,0.5,0.831,2.9,1551.24,0.0,0.0
2024-08-06,16,1,32,8,1,181.4,174.4,507,14.6,14.1,0.0,0.0,0.5,0.949,4.0,1538.38,0.0,0.0
2024-08-07,16,2,32,8,1,183.3,184.8,642,14.9,14.2,0.0,0.0,0.7,0.821,6.8,1478.09,0.0,0.0
2024-08-08,16,3,32,8,1,214.6,212.9,675,18.1,17.5,0.0,0.0,0.6,0.934,1.8,1918.05,0.0,0.0
2024-08-09,16,4,32,8,1,228.4,222.3,869,16.0,15.5,0.3,0.0,0.8,0.715,8.9,1699.45,0.0,48.23
2024-08-10,16,5,32,8,1,239.1,248.2,923,18.8,17.7,0.0,0.0,1.1,0.743,4.8,1901.61,0.0,0.0
2024-08-11,16,6,32,8,1,241.1,238.0,661,17.2,16.9,0.7,0.0,1.0,0.689,7.7,1734.64,0.0,107.74
2024-08-12,16,0,33,8,1,162.5,169.4,621,13.3,12.7,0.0,0.0,0.6,0.851,3.5,1304.59,0.0,0.0
2024-08-13,16,1,33,8,1,182.1,189.5,559,15.3,14.6,0.0,0.0,0.7,0.836,6.2,1562.42,0.0,0.0
2024-08-14,16,2,33,8,1,180.8,174.4,714,14.9,15.2,0.0,1.1,0.8,0.934,2.6,1582.98,166.84,0.0
2024-08-15,16,3,33,8,1,173.7,179.2,521,14.3,13.7,0.0,0.0,0.6,0.795,5.9,1394.13,0.0,0.0
2024-08-16,16,4,33,8,1,240.2,248.3,817,17.2,17.3,0.8,0.0,0.7,0.739,7.5,1789.63,0.0,112.65
2024-08-17,16,5,33,8,1,312.1,327.7,935,25.8,24.3,0.0,0.0,1.5,0.781,6.8,2477.34,0.0,0.0
2024-08-18,16,6,33,8,1,282.1,280.0,933,22.2,21.1,0.0,0.0,1.1,0.804,7.3,2282.68,0.0,0.0
2024-08-19,16,0,34,8,1,184.0,181.3,604,15.4,14.7,0.0,0.0,0.7,0.953,3.3,1563.45,0.0,0.0
2024-08-20,16,1,34,8,1,160.3,162.6,552,14.5,15.1,0.0,1.1,0.5,0.93,2.9,1544.61,162.68,0.0
2024-08-21,16,2,34,8,1,198.1,189.8,632,15.9,15.2,0.0,0.0,0.7,0.945,3.9,1672.41,0.0,0.0
2024-08-22,16,3,34,8,1,205.0,202.0,854,15.7,15.1,0.0,0.0,0.6,0.821,4.8,1570.67,0.0,0.0
2024-08-23,16,4,34,8,1,213.0,217.2,812,15.8,15.5,0.6,0.0,0.9,0.698,6.5,1561.88,0.0,86.5
2024-08-24,16,5,34,8,1,267.5,256.3,989,19.2,18.6,0.3,0.0,0.9,0.697,9.0,2009.82,0.0,46.87
2024-08-25,16,6,34,8,1,240.7,233.1,917,18.9,17.9,0.0,0.0,1.0,0.831,6.0,1869.95,0.0,0.0
2024-08-26,16,0,35,8,1,174.6,174.1,699,13.6,12.8,0.0,0.0,0.8,0.859,5.2,1326.1,0.0,0.0
2024-08-27,16,1,35,8,1,179.6,183.5,635,14.1,13.6,0.0,0.0,0.5,0.795,6.3,1424.49,0.0,0.0
2024-08-28,16,2,35,8,1,199.1,189.9,695,14.7,13.9,0.0,0.0,0.8,0.832,3.3,1408.36,0.0,0.0
2024-08-29,16,3,35,8,1,200.1,195.7,854,15.7,15.0,0.0,0.0,0.7,0.836,3.7,1616.08,0.0,0.0
2024-08-30,16,4,35,8,1,248.0,253.8,1069,18.3,18.2,0.5,0.0,0.6,0.708,4.9,1868.43,0.0,69.52
2024-08-31,16,5,35,8,1,273.9,280.1,812,22.4,21.1,0.0,0.0,1.3,0.811,4.6,2167.64,0.0,0.0
2024-09-01,16,6,35,9,1,195.4,199.6,706,15.9,15.1,0.0,0.0,0.8,0.796,4.7,1533.4,0.0,0.0
2024-09-02,16,0,36,9,0,120.5,122.0,470,10.0,9.6,0.0,0.0,0.4,0.839,4.4,981.87,0.0,0.0
2024-09-03,16,1,36,9,0,122.0,115.9,359,9.3,9.0,0.0,0.0,0.3,0.901,2.0,929.54,0.0,0.0
2024-09-04,16,2,36,9,0,131.9,130.4,572,10.0,9.4,0.0,0.0,0.6,0.843,5.8,960.5,0.0,0.0
2024-09-05,16,3,36,9,0,126.9,128.8,362,10.0,9.5,0.0,0.0,0.5,0.899,3.0,972.66,0.0,0.0
2024-09-06,16,4,36,9,0,153.3,147.5,461,11.0,10.9,0.0,0.4,0.5,0.868,3.4,1183.63,69.21,0.0
2024-09-07,16,5,36,9,0,175.6,175.0,499,12.9,13.4,0.2,0.7,0.4,0.845,3.6,1458.69,111.55,31.14
2024-09-08,16,6,36,9,0,182.0,183.7,557,13.6,13.0,0.2,0.0,0.8,0.709,6.8,1413.13,0.0,29.96
2024-09-09,16,0,37,9,0,133.7,131.6,529,11.2,10.8,0.0,0.0,0.4,0.92,2.4,1079.42,0.0,0.0
2024-09-10,16,1,37,9,0,115.5,120.2,491,10.0,9.5,0.0,0.0,0.5,0.895,3.8,1002.53,0.0,0.0
2024-09-11,16,2,37,9,0,143.3,140.5,627,11.8,12.2,0.0,0.9,0.5,0.927,3.6,1232.15,129.99,0.0
2024-09-12,16,3,37,9,0,139.2,136.6,409,12.1,11.7,0.0,0.0,0.4,0.942,2.8,1250.36,0.0,0.0
2024-09-13,16,4,37,9,0,156.1,151.7,667,11.1,10.6,0.0,0.0,0.5,0.74,7.3,1148.28,0.0,0.0
2024-09-14,16,5,37,9,0,200.3,194.0,801,14.3,14.1,0.2,0.0,0.4,0.716,8.1,1442.01,0.0,29.73
2024-09-15,16,6,37,9,0,177.7,184.3,740,14.2,14.3,0.0,0.6,0.5,0.897,1.9,1507.94,91.13,0.0
2024-09-16,16,0,38,9,0,138.7,142.2,378,12.6,12.2,0.0,0.0,0.4,0.934,4.2,1271.92,0.0,0.0
2024-09-17,16,1,38,9,0,111.2,113.1,362,9.0,9.1,0.0,0.4,0.3,0.883,3.6,954.93,63.66,0.0
2024-09-18,16,2,38,9,0,142.9,144.6,624,12.5,13.0,0.0,0.9,0.4,0.973,1.4,1361.53,136.72,0.0
2024-09-19,16,3,38,9,0,147.7,154.5,468,12.2,11.8,0.0,0.0,0.4,0.88,5.0,1191.39,0.0,0.0
2024-09-20,16,4,38,9,0,154.3,157.5,525,12.0,11.3,0.0,0.0,0.7,0.849,2.9,1169.48,0.0,0.0
2024-09-21,16,5,38,9,0,212.8,211.8,748,14.5,14.5,0.8,0.0,0.8,0.719,8.7,1483.62,0.0,116.46
2024-09-22,16,6,38,9,0,196.3,186.6,506,13.6,13.4,0.3,0.0,0.5,0.712,9.8,1387.35,0.0,43.3
2024-09-23,16,0,39,9,0,139.2,137.1,609,10.8,11.0,0.0,0.6,0.4,0.832,3.9,1205.0,94.78,0.0
2024-09-24,16,1,39,9,0,129.3,131.5,562,11.6,10.9,0.0,0.0,0.7,0.952,2.7,1095.6,0.0,0.0
2024-09-25,16,2,39,9,0,130.8,136.1,569,11.1,10.6,0.0,0.0,0.5,0.875,4.1,1168.52,0.0,0.0
2024-09-26,16,3,39,9,0,124.6,125.8,508,9.8,9.4,0.0,0.0,0.4,0.891,4.9,1025.15,0.0,0.0
2024-09-27,16,4,39,9,0,143.8,150.6,558,11.5,11.0,0.0,0.0,0.5,0.876,5.5,1135.94,0.0,0.0
2024-09-28,16,5,39,9,0,201.7,199.6,536,15.9,15.4,0.0,0.0,0.5,0.853,6.2,1571.17,0.0,0.0
2024-09-29,16,6,39,9,0,194.2,196.5,687,14.8,13.9,0.0,0.0,0.9,0.847,5.4,1459.39,0.0,0.0
2024-09-30,16,0,40,9,0,133.0,135.5,436,11.3,11.2,0.0,0.5,0.6,0.952,1.9,1127.07,73.1,0.0
2024-10-01,16,1,40,10,0,132.4,134.8,482,11.7,11.8,0.0,0.7,0.6,0.967,1.3,1255.57,107.11,0.0
2024-10-02,16,2,40,10,0,120.7,121.0,318,9.3,8.9,0.0,0.0,0.4,0.897,2.3,937.51,0.0,0.0
2024-10-03,16,3,40,10,0,128.0,128.6,375,10.6,10.1,0.0,0.0,0.5,0.837,5.8,1049.58,0.0,0.0
2024-10-04,16,4,40,10,0,165.0,168.0,480,13.3,12.7,0.0,0.0,0.6,0.875,3.2,1291.33,0.0,0.0
2024-10-05,16,5,40,10,0,177.9,185.9,458,14.2,13.5,0.0,0.0,0.7,0.796,6.6,1446.63,0.0,0.0
2024-10-06,16,6,40,10,0,164.8,164.2,627,11.6,12.0,0.6,0.5,0.7,0.698,8.3,1205.3,75.59,85.81
2024-10-07,16,0,41,10,0,135.6,129.6,433,11.3,10.7,0.0,0.0,0.6,0.954,2.0,1091.41,0.0,0.0
2024-10-08,16,1,41,10,0,113.1,113.6,292,8.9,8.5,0.0,0.0,0.4,0.902,3.8,925.25,0.0,0.0
2024-10-09,16,2,41,10,0,119.9,115.4,327,9.7,9.7,0.0,0.6,0.6,0.951,1.2,1014.07,89.3,0.0
2024-10-10,16,3,41,10,0,146.7,152.5,547,12.5,12.0,0.0,0.0,0.5,0.832,4.7,1240.06,0.0,0.0
2024-10-11,16,4,41,10,0,152.3,147.7,413,11.2,10.5,0.0,0.0,0.7,0.857,4.9,1057.41,0.0,0.0
2024-10-12,16,5,41,10,0,195.7,196.4,496,14.3,14.3,0.6,0.0,0.6,0.739,5.4,1534.84,0.0,87.82
2024-10-13,16,6,41,10,0,194.7,195.2,494,14.0,13.8,0.5,0.0,0.7,0.753,7.1,1478.26,0.0,78.45
2024-10-14,16,0,42,10,0,139.0,132.5,465,10.5,10.0,0.0,0.0,0.5,0.902,4.3,1022.94,0.0,0.0
2024-10-15,16,1,42,10,0,121.9,126.1,443,10.8,10.2,0.0,0.0,0.6,0.912,3.7,1087.98,0.0,0.0
2024-10-16,16,2,42,10,0,125.3,125.0,421,11.0,11.3,0.0,0.7,0.4,0.977,1.0,1221.38,119.27,0.0
2024-10-17,16,3,42,10,0,139.8,139.8,546,12.0,11.6,0.0,0.0,0.4,0.915,3.0,1196.88,0.0,0.0
2024-10-18,16,4,42,10,0,166.2,168.3,504,13.9,13.4,0.0,0.0,0.5,0.833,4.3,1461.12,0.0,0.0
2024-10-19,16,5,42,10,0,213.8,219.7,848,17.3,16.5,0.0,0.0,0.8,0.808,4.7,1801.49,0.0,0.0
2024-10-20,16,6,42,10,0,189.9,193.4,532,13.6,13.4,0.6,0.0,0.8,0.714,8.2,1445.93,0.0,95.96
2024-10-21,16,0,43,10,0,131.6,132.6,579,10.8,10.3,0.0,0.0,0.5,0.89,3.5,1052.22,0.0,0.0
2024-10-22,16,1,43,10,0,127.9,133.1,423,10.7,10.1,0.0,0.0,0.6,0.879,2.7,1087.21,0.0,0.0
2024-10-23,16,2,43,10,0,136.6,137.7,407,10.8,10.9,0.0,0.5,0.4,0.865,5.7,1104.74,78.59,0.0
2024-10-24,16,3,43,10,0,146.9,144.5,492,12.1,11.4,0.0,0.0,0.7,0.922,3.3,1220.8,0.0,0.0
2024-10-25,16,4,43,10,0,143.3,143.5,561,10.3,9.8,0.0,0.0,0.5,0.818,6.9,985.47,0.0,0.0
2024-10-26,16,5,43,10,0,197.9,203.5,805,16.3,15.5,0.0,0.0,0.8,0.889,4.1,1622.24,0.0,0.0
2024-10-27,16,6,43,10,0,162.9,156.4,557,11.6,11.2,0.2,0.0,0.6,0.727,5.0,1117.43,0.0,27.09
2024-10-28,16,0,44,10,0,120.0,123.5,411,10.4,9.9,0.0,0.0,0.5,0.915,3.5,1049.07,0.0,0.0
2024-10-29,16,1,44,10,0,127.1,122.0,481,10.4,9.8,0.0,0.0,0.6,0.949,3.7,986.82,0.0,0.0
2024-10-30,16,2,44,10,0,132.2,136.3,451,11.2,10.7,0.0,0.0,0.5,0.902,3.8,1122.77,0.0,0.0
2024-10-31,16,3,44,10,0,145.1,141.7,625,11.0,10.6,0.0,0.0,0.4,0.87,3.8,1110.49,0.0,0.0
2024-11-01,16,4,44,11,0,186.4,177.2,655,12.4,11.9,0.0,0.0,0.5,0.765,5.6,1284.28,0.0,0.0
2024-11-02,16,5,44,11,0,233.7,226.3,956,17.4,16.6,0.0,0.0,0.8,0.828,4.2,1685.53,0.0,0.0
2024-11-03,16,6,44,11,0,224.4,217.0,690,16.0,15.6,0.4,0.0,0.8,0.755,6.9,1633.66,0.0,59.09
2024-11-04,16,0,45,11,0,152.1,148.7,421,13.3,12.7,0.0,0.0,0.6,0.93,3.6,1382.02,0.0,0.0
2024-11-05,16,1,45,11,0,138.8,137.2,421,11.8,12.0,0.0,0.8,0.6,0.938,2.8,1229.38,129.89,0.0
2024-11-06,16,2,45,11,0,168.1,166.5,672,14.3,13.8,0.0,0.0,0.5,0.93,3.7,1423.13,0.0,0.0
